"End","count"
"2023-02-02 13:21:11.0","1032"
"2023-02-02 13:21:12.0","4126"
"2023-02-02 13:21:13.0","3934"
"2023-02-02 13:21:14.0","3414"
"2023-02-02 13:21:15.0","3328"
"2023-02-02 13:21:16.0","3274"
"2023-02-02 13:21:17.0","3258"
"2023-02-02 13:21:18.0","3236"
"2023-02-02 13:21:19.0","3227"
"2023-02-02 13:21:20.0","3191"
"2023-02-02 13:21:21.0","3250"
"2023-02-02 13:21:22.0","3417"
"2023-02-02 13:21:23.0","3391"
"2023-02-02 13:21:24.0","3166"
"2023-02-02 13:21:25.0","3168"
"2023-02-02 13:21:26.0","3185"
"2023-02-02 13:21:27.0","3221"
"2023-02-02 13:21:28.0","3198"
"2023-02-02 13:21:29.0","3113"
"2023-02-02 13:21:30.0","3081"
"2023-02-02 13:21:31.0","3097"
"2023-02-02 13:21:32.0","3149"
"2023-02-02 13:21:33.0","3185"
"2023-02-02 13:21:34.0","3072"
"2023-02-02 13:21:35.0","3133"
"2023-02-02 13:21:36.0","2969"
"2023-02-02 13:21:37.0","3188"
"2023-02-02 13:21:38.0","2991"
"2023-02-02 13:21:39.0","3052"
"2023-02-02 13:21:40.0","3055"
"2023-02-02 13:21:41.0","3223"
"2023-02-02 13:21:42.0","3092"
"2023-02-02 13:21:43.0","3196"
"2023-02-02 13:21:44.0","3192"
"2023-02-02 13:21:45.0","3149"
"2023-02-02 13:21:46.0","3091"
"2023-02-02 13:21:47.0","3144"
"2023-02-02 13:21:48.0","3181"
"2023-02-02 13:21:49.0","3172"
"2023-02-02 13:21:50.0","3250"
"2023-02-02 13:21:51.0","3154"
"2023-02-02 13:21:52.0","3396"
"2023-02-02 13:21:53.0","3162"
"2023-02-02 13:21:54.0","3289"
"2023-02-02 13:21:55.0","3167"
"2023-02-02 13:21:56.0","3225"
"2023-02-02 13:21:57.0","3243"
"2023-02-02 13:21:58.0","3202"
"2023-02-02 13:21:59.0","3061"
"2023-02-02 13:22:00.0","3083"
"2023-02-02 13:22:01.0","3218"
