"End","count"
"2023-02-02 13:16:03.0","2758"
"2023-02-02 13:16:04.0","4628"
"2023-02-02 13:16:05.0","4322"
"2023-02-02 13:16:06.0","4752"
"2023-02-02 13:16:07.0","4617"
"2023-02-02 13:16:08.0","4165"
"2023-02-02 13:16:09.0","4469"
"2023-02-02 13:16:10.0","4371"
"2023-02-02 13:16:11.0","4407"
"2023-02-02 13:16:12.0","4413"
"2023-02-02 13:16:13.0","4717"
"2023-02-02 13:16:14.0","4480"
"2023-02-02 13:16:15.0","4449"
"2023-02-02 13:16:16.0","4585"
"2023-02-02 13:16:17.0","4566"
"2023-02-02 13:16:18.0","4404"
"2023-02-02 13:16:19.0","4634"
"2023-02-02 13:16:20.0","4512"
"2023-02-02 13:16:21.0","4386"
"2023-02-02 13:16:22.0","4431"
"2023-02-02 13:16:23.0","4463"
"2023-02-02 13:16:24.0","4638"
"2023-02-02 13:16:25.0","4430"
"2023-02-02 13:16:26.0","4466"
"2023-02-02 13:16:27.0","4567"
"2023-02-02 13:16:28.0","4633"
"2023-02-02 13:16:29.0","4509"
"2023-02-02 13:16:30.0","4381"
"2023-02-02 13:16:31.0","4578"
"2023-02-02 13:16:32.0","4541"
"2023-02-02 13:16:33.0","4620"
"2023-02-02 13:16:34.0","4522"
"2023-02-02 13:16:35.0","4656"
"2023-02-02 13:16:36.0","4531"
"2023-02-02 13:16:37.0","4600"
"2023-02-02 13:16:38.0","4502"
"2023-02-02 13:16:39.0","4681"
"2023-02-02 13:16:40.0","4631"
"2023-02-02 13:16:41.0","4596"
"2023-02-02 13:16:42.0","4669"
"2023-02-02 13:16:43.0","4483"
"2023-02-02 13:16:44.0","4535"
"2023-02-02 13:16:45.0","4533"
"2023-02-02 13:16:46.0","4515"
"2023-02-02 13:16:47.0","4723"
"2023-02-02 13:16:48.0","4356"
"2023-02-02 13:16:49.0","4542"
"2023-02-02 13:16:50.0","4445"
"2023-02-02 13:16:51.0","4487"
"2023-02-02 13:16:52.0","4534"
"2023-02-02 13:16:53.0","4612"
"2023-02-02 13:16:54.0","4749"
"2023-02-02 13:16:55.0","4489"
"2023-02-02 13:16:56.0","4491"
"2023-02-02 13:16:57.0","4475"
"2023-02-02 13:16:58.0","4526"
"2023-02-02 13:16:59.0","4570"
"2023-02-02 13:17:00.0","4561"
"2023-02-02 13:17:01.0","4198"
"2023-02-02 13:17:02.0","4343"
"2023-02-02 13:17:03.0","4284"
"2023-02-02 13:17:04.0","4531"
"2023-02-02 13:17:05.0","4503"
"2023-02-02 13:17:06.0","4425"
"2023-02-02 13:17:07.0","4463"
"2023-02-02 13:17:08.0","4406"
"2023-02-02 13:17:09.0","4499"
"2023-02-02 13:17:10.0","4614"
"2023-02-02 13:17:11.0","4546"
"2023-02-02 13:17:12.0","4457"
"2023-02-02 13:17:13.0","4798"
"2023-02-02 13:17:14.0","4713"
"2023-02-02 13:17:15.0","4607"
"2023-02-02 13:17:16.0","4687"
"2023-02-02 13:17:17.0","4574"
"2023-02-02 13:17:18.0","4629"
"2023-02-02 13:17:19.0","4671"
"2023-02-02 13:17:20.0","4593"
"2023-02-02 13:17:21.0","4406"
"2023-02-02 13:17:22.0","4525"
"2023-02-02 13:17:23.0","4258"
"2023-02-02 13:17:24.0","4672"
"2023-02-02 13:17:25.0","4468"
"2023-02-02 13:17:26.0","4700"
"2023-02-02 13:17:27.0","4498"
"2023-02-02 13:17:28.0","4395"
"2023-02-02 13:17:29.0","4524"
"2023-02-02 13:17:30.0","4483"
"2023-02-02 13:17:31.0","4515"
"2023-02-02 13:17:32.0","4686"
"2023-02-02 13:17:33.0","4533"
"2023-02-02 13:17:34.0","4622"
"2023-02-02 13:17:35.0","4556"
"2023-02-02 13:17:36.0","4563"
"2023-02-02 13:17:37.0","4509"
"2023-02-02 13:17:38.0","4531"
"2023-02-02 13:17:39.0","4677"
"2023-02-02 13:17:40.0","4722"
"2023-02-02 13:17:41.0","4583"
"2023-02-02 13:17:42.0","4640"
"2023-02-02 13:17:43.0","4670"
"2023-02-02 13:17:44.0","4736"
"2023-02-02 13:17:45.0","4457"
"2023-02-02 13:17:46.0","4582"
"2023-02-02 13:17:47.0","4539"
"2023-02-02 13:17:48.0","4650"
"2023-02-02 13:17:49.0","4216"
"2023-02-02 13:17:50.0","4390"
"2023-02-02 13:17:51.0","4636"
"2023-02-02 13:17:52.0","4439"
"2023-02-02 13:17:53.0","3083"
"2023-02-02 13:17:54.0","89"
