"End","count"
"2023-02-02 13:17:54.0","277"
"2023-02-02 13:17:55.0","5246"
"2023-02-02 13:17:56.0","5260"
"2023-02-02 13:17:57.0","5326"
"2023-02-02 13:17:58.0","5014"
"2023-02-02 13:17:59.0","5150"
"2023-02-02 13:18:00.0","5324"
"2023-02-02 13:18:01.0","5250"
"2023-02-02 13:18:02.0","4863"
"2023-02-02 13:18:03.0","5014"
"2023-02-02 13:18:04.0","5410"
"2023-02-02 13:18:05.0","5336"
"2023-02-02 13:18:06.0","5030"
"2023-02-02 13:18:07.0","5221"
"2023-02-02 13:18:08.0","5311"
"2023-02-02 13:18:09.0","5159"
"2023-02-02 13:18:10.0","4988"
"2023-02-02 13:18:11.0","5004"
"2023-02-02 13:18:12.0","5254"
"2023-02-02 13:18:13.0","5197"
"2023-02-02 13:18:14.0","5012"
"2023-02-02 13:18:15.0","5242"
"2023-02-02 13:18:16.0","5290"
"2023-02-02 13:18:17.0","5095"
"2023-02-02 13:18:18.0","5056"
"2023-02-02 13:18:19.0","5056"
"2023-02-02 13:18:20.0","5242"
"2023-02-02 13:18:21.0","5117"
"2023-02-02 13:18:22.0","5074"
"2023-02-02 13:18:23.0","5222"
"2023-02-02 13:18:24.0","4778"
"2023-02-02 13:18:25.0","5113"
"2023-02-02 13:18:26.0","5086"
"2023-02-02 13:18:27.0","5161"
"2023-02-02 13:18:28.0","5184"
"2023-02-02 13:18:29.0","5145"
"2023-02-02 13:18:30.0","5127"
"2023-02-02 13:18:31.0","5273"
"2023-02-02 13:18:32.0","5270"
"2023-02-02 13:18:33.0","5101"
"2023-02-02 13:18:34.0","5249"
"2023-02-02 13:18:35.0","5349"
"2023-02-02 13:18:36.0","5303"
"2023-02-02 13:18:37.0","5074"
"2023-02-02 13:18:38.0","5206"
"2023-02-02 13:18:39.0","5320"
"2023-02-02 13:18:40.0","5138"
"2023-02-02 13:18:41.0","5063"
"2023-02-02 13:18:42.0","5229"
"2023-02-02 13:18:43.0","5303"
"2023-02-02 13:18:44.0","5174"
"2023-02-02 13:18:45.0","5038"
"2023-02-02 13:18:46.0","5204"
"2023-02-02 13:18:47.0","5262"
"2023-02-02 13:18:48.0","5047"
"2023-02-02 13:18:49.0","5162"
"2023-02-02 13:18:50.0","4945"
"2023-02-02 13:18:51.0","4945"
"2023-02-02 13:18:52.0","5144"
"2023-02-02 13:18:53.0","5175"
"2023-02-02 13:18:54.0","5354"
"2023-02-02 13:18:55.0","5177"
"2023-02-02 13:18:56.0","5182"
"2023-02-02 13:18:57.0","5193"
"2023-02-02 13:18:58.0","5308"
"2023-02-02 13:18:59.0","5080"
"2023-02-02 13:19:00.0","5041"
"2023-02-02 13:19:01.0","4895"
"2023-02-02 13:19:02.0","5022"
"2023-02-02 13:19:03.0","5220"
"2023-02-02 13:19:04.0","5148"
"2023-02-02 13:19:05.0","5178"
"2023-02-02 13:19:06.0","5278"
"2023-02-02 13:19:07.0","5103"
"2023-02-02 13:19:08.0","5107"
"2023-02-02 13:19:09.0","5099"
"2023-02-02 13:19:10.0","5182"
"2023-02-02 13:19:11.0","5134"
"2023-02-02 13:19:12.0","5128"
"2023-02-02 13:19:13.0","5188"
"2023-02-02 13:19:14.0","5285"
"2023-02-02 13:19:15.0","5146"
"2023-02-02 13:19:16.0","5163"
"2023-02-02 13:19:17.0","5098"
"2023-02-02 13:19:18.0","5206"
"2023-02-02 13:19:19.0","5129"
"2023-02-02 13:19:20.0","5081"
"2023-02-02 13:19:21.0","5258"
"2023-02-02 13:19:22.0","5186"
"2023-02-02 13:19:23.0","5225"
"2023-02-02 13:19:24.0","5144"
"2023-02-02 13:19:25.0","5112"
"2023-02-02 13:19:26.0","5305"
"2023-02-02 13:19:27.0","5035"
"2023-02-02 13:19:28.0","5275"
"2023-02-02 13:19:29.0","5306"
"2023-02-02 13:19:30.0","5017"
"2023-02-02 13:19:31.0","3975"
"2023-02-02 13:19:32.0","429"
