"End","count"
"2023-02-01 23:59:49.0","4236"
"2023-02-01 23:59:50.0","4532"
"2023-02-01 23:59:51.0","4328"
"2023-02-01 23:59:52.0","4732"
"2023-02-01 23:59:53.0","4323"
"2023-02-01 23:59:54.0","4505"
"2023-02-01 23:59:55.0","4116"
"2023-02-01 23:59:56.0","4662"
"2023-02-01 23:59:57.0","4685"
"2023-02-01 23:59:58.0","4568"
"2023-02-01 23:59:59.0","4489"
"2023-02-02 00:00:00.0","4582"
"2023-02-02 00:00:01.0","4539"
"2023-02-02 00:00:02.0","2294"
"2023-02-02 00:00:03.0","1243"
"2023-02-02 00:00:04.0","1176"
"2023-02-02 00:00:05.0","1231"
"2023-02-02 00:00:06.0","1563"
"2023-02-02 00:00:07.0","4064"
"2023-02-02 00:00:08.0","4192"
"2023-02-02 00:00:09.0","4388"
"2023-02-02 00:00:10.0","4514"
"2023-02-02 00:00:11.0","4734"
"2023-02-02 00:00:12.0","4424"
"2023-02-02 00:00:13.0","4362"
"2023-02-02 00:00:14.0","4407"
"2023-02-02 00:00:15.0","4553"
"2023-02-02 00:00:16.0","4446"
"2023-02-02 00:00:17.0","4494"
"2023-02-02 00:00:18.0","4629"
"2023-02-02 00:00:19.0","4428"
"2023-02-02 00:00:20.0","4423"
"2023-02-02 00:00:21.0","4687"
"2023-02-02 00:00:22.0","4592"
"2023-02-02 00:00:23.0","4309"
"2023-02-02 00:00:24.0","4668"
"2023-02-02 00:00:25.0","4492"
"2023-02-02 00:00:26.0","4538"
"2023-02-02 00:00:27.0","4422"
"2023-02-02 00:00:28.0","4393"
"2023-02-02 00:00:29.0","4496"
"2023-02-02 00:00:30.0","4525"
"2023-02-02 00:00:31.0","4565"
"2023-02-02 00:00:32.0","4364"
"2023-02-02 00:00:33.0","4489"
"2023-02-02 00:00:34.0","4273"
"2023-02-02 00:00:35.0","4608"
"2023-02-02 00:00:36.0","4664"
"2023-02-02 00:00:37.0","4457"
"2023-02-02 00:00:38.0","4616"
"2023-02-02 00:00:39.0","4689"
"2023-02-02 00:00:40.0","4675"
"2023-02-02 00:00:41.0","4485"
"2023-02-02 00:00:42.0","4637"
"2023-02-02 00:00:43.0","4615"
"2023-02-02 00:00:44.0","4586"
"2023-02-02 00:00:45.0","4655"
"2023-02-02 00:00:46.0","4636"
"2023-02-02 00:00:47.0","4733"
"2023-02-02 00:00:48.0","4673"
"2023-02-02 00:00:49.0","4646"
"2023-02-02 00:00:50.0","4525"
"2023-02-02 00:00:51.0","4437"
"2023-02-02 00:00:52.0","4713"
"2023-02-02 00:00:53.0","4381"
"2023-02-02 00:00:54.0","4502"
"2023-02-02 00:00:55.0","4525"
"2023-02-02 00:00:56.0","4579"
"2023-02-02 00:00:57.0","4394"
"2023-02-02 00:00:58.0","4050"
"2023-02-02 00:00:59.0","4494"
"2023-02-02 00:01:00.0","4458"
"2023-02-02 00:01:01.0","4349"
"2023-02-02 00:01:02.0","4469"
"2023-02-02 00:01:03.0","4374"
"2023-02-02 00:01:04.0","4517"
"2023-02-02 00:01:05.0","4398"
"2023-02-02 00:01:06.0","4481"
"2023-02-02 00:01:07.0","4748"
"2023-02-02 00:01:08.0","4584"
"2023-02-02 00:01:09.0","4232"
"2023-02-02 00:01:10.0","4700"
"2023-02-02 00:01:11.0","4366"
"2023-02-02 00:01:12.0","4432"
"2023-02-02 00:01:13.0","4475"
"2023-02-02 00:01:14.0","4666"
"2023-02-02 00:01:15.0","4482"
"2023-02-02 00:01:16.0","4459"
"2023-02-02 00:01:17.0","4135"
"2023-02-02 00:01:18.0","4413"
"2023-02-02 00:01:19.0","4646"
"2023-02-02 00:01:20.0","4691"
"2023-02-02 00:01:21.0","4648"
"2023-02-02 00:01:22.0","4448"
"2023-02-02 00:01:23.0","4479"
"2023-02-02 00:01:24.0","4534"
"2023-02-02 00:01:25.0","4737"
"2023-02-02 00:01:26.0","4542"
"2023-02-02 00:01:27.0","4579"
"2023-02-02 00:01:28.0","4577"
"2023-02-02 00:01:29.0","4684"
"2023-02-02 00:01:30.0","4524"
"2023-02-02 00:01:31.0","4393"
"2023-02-02 00:01:32.0","4825"
"2023-02-02 00:01:33.0","4640"
"2023-02-02 00:01:34.0","4673"
"2023-02-02 00:01:35.0","4559"
"2023-02-02 00:01:36.0","4636"
"2023-02-02 00:01:37.0","4632"
"2023-02-02 00:01:38.0","4616"
"2023-02-02 00:01:39.0","4456"
"2023-02-02 00:01:40.0","4438"
"2023-02-02 00:01:41.0","4600"
"2023-02-02 00:01:42.0","3962"
"2023-02-02 00:01:43.0","1093"
