"End","count"
"2023-02-02 00:03:21.0","148"
"2023-02-02 00:03:22.0","5093"
"2023-02-02 00:03:23.0","5296"
"2023-02-02 00:03:24.0","5269"
"2023-02-02 00:03:25.0","5288"
"2023-02-02 00:03:26.0","5359"
"2023-02-02 00:03:27.0","5293"
"2023-02-02 00:03:28.0","5249"
"2023-02-02 00:03:29.0","5049"
"2023-02-02 00:03:30.0","5007"
"2023-02-02 00:03:31.0","5030"
"2023-02-02 00:03:32.0","5106"
"2023-02-02 00:03:33.0","5146"
"2023-02-02 00:03:34.0","5251"
"2023-02-02 00:03:35.0","5272"
"2023-02-02 00:03:36.0","5231"
"2023-02-02 00:03:37.0","5266"
"2023-02-02 00:03:38.0","5191"
"2023-02-02 00:03:39.0","4997"
"2023-02-02 00:03:40.0","5116"
"2023-02-02 00:03:41.0","5096"
"2023-02-02 00:03:42.0","5145"
"2023-02-02 00:03:43.0","5201"
"2023-02-02 00:03:44.0","5293"
"2023-02-02 00:03:45.0","5194"
"2023-02-02 00:03:46.0","5137"
"2023-02-02 00:03:47.0","5282"
"2023-02-02 00:03:48.0","5176"
"2023-02-02 00:03:49.0","5186"
"2023-02-02 00:03:50.0","5179"
"2023-02-02 00:03:51.0","5150"
"2023-02-02 00:03:52.0","5066"
"2023-02-02 00:03:53.0","5223"
"2023-02-02 00:03:54.0","5305"
"2023-02-02 00:03:55.0","5245"
"2023-02-02 00:03:56.0","5169"
"2023-02-02 00:03:57.0","5186"
"2023-02-02 00:03:58.0","5201"
"2023-02-02 00:03:59.0","5202"
"2023-02-02 00:04:00.0","4928"
"2023-02-02 00:04:01.0","5279"
"2023-02-02 00:04:02.0","5116"
"2023-02-02 00:04:03.0","5186"
"2023-02-02 00:04:04.0","5293"
"2023-02-02 00:04:05.0","5242"
"2023-02-02 00:04:06.0","5283"
"2023-02-02 00:04:07.0","5180"
"2023-02-02 00:04:08.0","5156"
"2023-02-02 00:04:09.0","5236"
"2023-02-02 00:04:10.0","5182"
"2023-02-02 00:04:11.0","5136"
"2023-02-02 00:04:12.0","5197"
"2023-02-02 00:04:13.0","5127"
"2023-02-02 00:04:14.0","5263"
"2023-02-02 00:04:15.0","5220"
"2023-02-02 00:04:16.0","5175"
"2023-02-02 00:04:17.0","5241"
"2023-02-02 00:04:18.0","5107"
"2023-02-02 00:04:19.0","5053"
"2023-02-02 00:04:20.0","5219"
"2023-02-02 00:04:21.0","5238"
"2023-02-02 00:04:22.0","5339"
"2023-02-02 00:04:23.0","5208"
"2023-02-02 00:04:24.0","5249"
"2023-02-02 00:04:25.0","5227"
"2023-02-02 00:04:26.0","5283"
"2023-02-02 00:04:27.0","5126"
"2023-02-02 00:04:28.0","5148"
"2023-02-02 00:04:29.0","5167"
"2023-02-02 00:04:30.0","5166"
"2023-02-02 00:04:31.0","5213"
"2023-02-02 00:04:32.0","5240"
"2023-02-02 00:04:33.0","5187"
"2023-02-02 00:04:34.0","5068"
"2023-02-02 00:04:35.0","5176"
"2023-02-02 00:04:36.0","5249"
"2023-02-02 00:04:37.0","5000"
"2023-02-02 00:04:38.0","5179"
"2023-02-02 00:04:39.0","5190"
"2023-02-02 00:04:40.0","5187"
"2023-02-02 00:04:41.0","5397"
"2023-02-02 00:04:42.0","5057"
"2023-02-02 00:04:43.0","5173"
"2023-02-02 00:04:44.0","5232"
"2023-02-02 00:04:45.0","5269"
"2023-02-02 00:04:46.0","5179"
"2023-02-02 00:04:47.0","5189"
"2023-02-02 00:04:48.0","5221"
"2023-02-02 00:04:49.0","5154"
"2023-02-02 00:04:50.0","5253"
"2023-02-02 00:04:51.0","5227"
"2023-02-02 00:04:52.0","5214"
"2023-02-02 00:04:53.0","5197"
"2023-02-02 00:04:54.0","5354"
"2023-02-02 00:04:55.0","5201"
"2023-02-02 00:04:56.0","5320"
"2023-02-02 00:04:57.0","4881"
"2023-02-02 00:04:58.0","1472"
"2023-02-02 00:04:59.0","58"
